time,healthboard,age,state,total
178,S08000028,70+,S,31.85570933975646
178,S08000028,70+,E,9.913525766380428e-05
178,S08000028,70+,A,0.0005493823119495309
178,S08000028,70+,I,5.154432599633716e-05
178,S08000028,70+,H,0.00293057317916026
178,S08000028,70+,R,4790.391773534202
178,S08000028,70+,D,54.74888649096812
178,S08000028,"[17,70)",S,4161.048327596611
178,S08000028,"[17,70)",E,0.0036074639217998136
178,S08000028,"[17,70)",A,0.019952623954487644
178,S08000028,"[17,70)",I,0.001869913876005577
178,S08000028,"[17,70)",H,0.029502633879493204
178,S08000028,"[17,70)",R,13056.6823545051
178,S08000028,"[17,70)",D,149.21438526266797
178,S08000028,"[0,17)",S,21.672902627572004
178,S08000028,"[0,17)",E,7.226420815201252e-05
178,S08000028,"[0,17)",A,0.00040060180115955633
178,S08000028,"[0,17)",I,3.7592519852176296e-05
178,S08000028,"[0,17)",H,0.002549073735733881
178,S08000028,"[0,17)",R,4512.748221842164
178,S08000028,"[0,17)",D,51.57581599799881
178,S08000029,70+,S,80.33539078434679
178,S08000029,70+,E,0.00016817843752009803
178,S08000029,70+,A,0.0009423393223156018
178,S08000029,70+,I,8.879168574459667e-05
178,S08000029,70+,H,0.015133432453442418
178,S08000029,70+,R,52941.57734501361
178,S08000029,70+,D,605.0709314601957
178,S08000029,"[17,70)",S,55118.92958602476
178,S08000029,"[17,70)",E,0.026540967575135032
178,S08000029,"[17,70)",A,0.1482390650370387
178,S08000029,"[17,70)",I,0.013943011414110328
178,S08000029,"[17,70)",H,0.2622625725548042
178,S08000029,"[17,70)",R,192810.07413353596
178,S08000029,"[17,70)",D,2203.5452948227885
178,S08000029,"[0,17)",S,396.58351036272484
178,S08000029,"[0,17)",E,0.0006538626343823059
178,S08000029,"[0,17)",A,0.003658283029834098
178,S08000029,"[0,17)",I,0.0003444092997324654
178,S08000029,"[0,17)",H,0.025253343517511007
178,S08000029,"[0,17)",R,66987.78366745563
178,S08000029,"[0,17)",D,765.6029122831264
178,S08000030,70+,S,140.73399252686173
178,S08000030,70+,E,0.0002841975510327919
178,S08000030,70+,A,0.0015777256683779948
178,S08000030,70+,I,0.0001481264879582685
178,S08000030,70+,H,0.018809185789034854
178,S08000030,70+,R,62851.909119989265
178,S08000030,70+,D,718.3360682483899
178,S08000030,"[17,70)",S,62448.27631668899
178,S08000030,"[17,70)",E,0.030860805944676165
178,S08000030,"[17,70)",A,0.170965906596387
178,S08000030,"[17,70)",I,0.016032586134771633
178,S08000030,"[17,70)",H,0.29507694681098867
178,S08000030,"[17,70)",R,215633.8231940859
178,S08000030,"[17,70)",D,2464.3875529796696
178,S08000030,"[0,17)",S,311.70843026364577
178,S08000030,"[0,17)",E,0.0005589806113147421
178,S08000030,"[0,17)",A,0.003101421321401559
178,S08000030,"[0,17)",I,0.0002910852337347785
178,S08000030,"[0,17)",H,0.024374166431557483
178,S08000030,"[0,17)",R,70702.20726074983
178,S08000030,"[0,17)",D,808.0559833329472
178,S08000031,70+,S,26.36988716348159
178,S08000031,70+,E,5.24998015454558e-05
178,S08000031,70+,A,0.00030119133105421304
178,S08000031,70+,I,2.8662696955764105e-05
178,S08000031,70+,H,0.023991391823973265
178,S08000031,70+,R,135737.25430243605
178,S08000031,70+,D,1551.3514366548939
178,S08000031,"[17,70)",S,140129.03240526374
178,S08000031,"[17,70)",E,0.06053895448412634
178,S08000031,"[17,70)",A,0.3437063862328803
178,S08000031,"[17,70)",I,0.03252330044946172
178,S08000031,"[17,70)",H,0.7065512898699003
178,S08000031,"[17,70)",R,681653.4011356324
178,S08000031,"[17,70)",D,7790.42313917348
178,S08000031,"[0,17)",S,639.7549619862154
178,S08000031,"[0,17)",E,0.000853460767926722
178,S08000031,"[0,17)",A,0.004858466828542125
178,S08000031,"[0,17)",I,0.0004603608567373291
178,S08000031,"[0,17)",H,0.05409358873974618
178,S08000031,"[0,17)",R,205107.00853907986
178,S08000031,"[0,17)",D,2344.176233056727
178,S08000032,70+,S,38.457364394353604
178,S08000032,70+,E,7.252368851546638e-05
178,S08000032,70+,A,0.0004178998772060955
178,S08000032,70+,I,3.982095983894591e-05
178,S08000032,70+,H,0.019012697645957942
178,S08000032,70+,R,82086.35375625569
178,S08000032,70+,D,938.1693364077794
178,S08000032,"[17,70)",S,87800.47632568736
178,S08000032,"[17,70)",E,0.035269526214255505
178,S08000032,"[17,70)",A,0.20130967173679376
178,S08000032,"[17,70)",I,0.01908748707081599
178,S08000032,"[17,70)",H,0.41721607585551185
178,S08000032,"[17,70)",R,358946.5712350148
178,S08000032,"[17,70)",D,4102.279556536903
178,S08000032,"[0,17)",S,708.5229280371885
178,S08000032,"[0,17)",E,0.0008921036874207475
178,S08000032,"[0,17)",A,0.0051095337984096035
178,S08000032,"[0,17)",I,0.0004852642115495781
178,S08000032,"[0,17)",H,0.043153000064718776
178,S08000032,"[0,17)",R,123170.70888806136
178,S08000032,"[0,17)",D,1407.718543999794
179,S08000015,70+,S,172.3867869622441
179,S08000015,70+,E,0.0004342330382955683
179,S08000015,70+,A,0.0024515718610115117
179,S08000015,70+,I,0.0002316192711376181
179,S08000015,70+,H,0.024831122982394933
179,S08000015,70+,R,57849.42582303749
179,S08000015,70+,D,661.1594414531014
179,S08000015,"[17,70)",S,56662.03668692718
179,S08000015,"[17,70)",E,0.03502130818737962
179,S08000015,"[17,70)",A,0.19716433868444747
179,S08000015,"[17,70)",I,0.018597481310777344
179,S08000015,"[17,70)",H,0.33239818566217144
179,S08000015,"[17,70)",R,186881.62147877255
179,S08000015,"[17,70)",D,2135.7586529865466
179,S08000015,"[0,17)",S,343.4838073806418
179,S08000015,"[0,17)",E,0.0007771619118553444
179,S08000015,"[0,17)",A,0.004384329109307457
179,S08000015,"[0,17)",I,0.00041404332088911157
179,S08000015,"[0,17)",H,0.03126630280750329
179,S08000015,"[0,17)",R,64229.40485476447
179,S08000015,"[0,17)",D,734.0744960176763
179,S08000016,70+,S,96.9638966540009
179,S08000016,70+,E,0.00023310549359681492
179,S08000016,70+,A,0.0013212464590260636
179,S08000016,70+,I,0.00012500290158869076
179,S08000016,70+,H,0.009898844967407974
179,S08000016,70+,R,19702.841906382782
179,S08000016,70+,D,225.18261876341865
179,S08000016,"[17,70)",S,17213.41401944301
179,S08000016,"[17,70)",E,0.011245643092446283
179,S08000016,"[17,70)",A,0.06355740289071567
179,S08000016,"[17,70)",I,0.0060038474489977536
179,S08000016,"[17,70)",H,0.10683116243501084
179,S08000016,"[17,70)",R,57141.36591371824
179,S08000016,"[17,70)",D,653.0324287828897
179,S08000016,"[0,17)",S,103.57104560205107
179,S08000016,"[0,17)",E,0.0002463208607804371
179,S08000016,"[0,17)",A,0.0013960515392977004
179,S08000016,"[0,17)",I,0.00013207490645404088
179,S08000016,"[0,17)",H,0.01012936055934535
179,S08000016,"[0,17)",R,19905.91359122008
179,S08000016,"[0,17)",D,227.50345936998946
179,S08000017,70+,S,176.01072474203986
179,S08000017,70+,E,0.0007430850201164482
179,S08000017,70+,A,0.00415014153195887
179,S08000017,70+,I,0.00039057703524569853
179,S08000017,70+,H,0.020956617779874852
179,S08000017,70+,R,26569.307157234332
179,S08000017,70+,D,303.65587760228254
179,S08000017,"[17,70)",S,23061.296995556233
179,S08000017,"[17,70)",E,0.027342988260361346
179,S08000017,"[17,70)",A,0.15223086583979056
179,S08000017,"[17,70)",I,0.014300728567374155
179,S08000017,"[17,70)",H,0.20695869514752196
179,S08000017,"[17,70)",R,73003.02669503468
179,S08000017,"[17,70)",D,834.2754761313739
179,S08000017,"[0,17)",S,103.57102278190335
179,S08000017,"[0,17)",E,0.0004769280011029825
179,S08000017,"[0,17)",A,0.0026658211003950266
179,S08000017,"[0,17)",I,0.0002510019202002876
179,S08000017,"[0,17)",H,0.017338605327616986
179,S08000017,"[0,17)",R,24458.871343509698
179,S08000017,"[0,17)",D,279.5369013520452
179,S08000019,70+,S,28.548397823356304
179,S08000019,70+,E,4.2662961742482825e-05
179,S08000019,70+,A,0.000242230707286307
179,S08000019,70+,I,2.2942976576250532e-05
179,S08000019,70+,H,0.0077418222970456595
179,S08000019,70+,R,40484.74060679035
179,S08000019,70+,D,462.7029457273768
179,S08000019,"[17,70)",S,40296.25685171569
179,S08000019,"[17,70)",E,0.013844870692432298
179,S08000019,"[17,70)",A,0.07817569122785244
179,S08000019,"[17,70)",I,0.0073830886368984605
179,S08000019,"[17,70)",H,0.16079069063779033
179,S08000019,"[17,70)",R,167015.7027625789
179,S08000019,"[17,70)",D,1908.7801913641802
179,S08000019,"[0,17)",S,253.4097696751275
179,S08000019,"[0,17)",E,0.00027808811333197863
179,S08000019,"[0,17)",A,0.0015744145491729108
179,S08000019,"[0,17)",I,0.00014888439009785493
179,S08000019,"[0,17)",H,0.014564262254423366
179,S08000019,"[0,17)",R,54991.07844982027
179,S08000019,"[0,17)",D,628.4952148553083
179,S08000020,70+,S,65.91261664040614
179,S08000020,70+,E,0.00022695021624520844
179,S08000020,70+,A,0.0011731342591445525
179,S08000020,70+,I,0.00010719261668128952
179,S08000020,70+,H,0.01461970477297076
179,S08000020,70+,R,73230.11933715544
179,S08000020,70+,D,836.9519192222388
179,S08000020,"[17,70)",S,105308.89809816165
179,S08000020,"[17,70)",E,0.06768307895877139
179,S08000020,"[17,70)",A,0.35008606724852137
179,S08000020,"[17,70)",I,0.031987190135552186
179,S08000020,"[17,70)",H,0.40676363497187024
179,S08000020,"[17,70)",R,296116.06210644677
179,S08000020,"[17,70)",D,3384.183275420249
179,S08000020,"[0,17)",S,748.4654407583413
179,S08000020,"[0,17)",E,0.0018011162698156437
179,S08000020,"[0,17)",A,0.009304397958629047
179,S08000020,"[0,17)",I,0.0008498059332282759
179,S08000020,"[0,17)",H,0.03309663774104433
179,S08000020,"[0,17)",R,103673.6021888726
179,S08000020,"[0,17)",D,1184.8873184111987
179,S08000022,70+,S,164.35649973437452
179,S08000022,70+,E,0.00021626840320746588
179,S08000022,70+,A,0.0011844525403254746
179,S08000022,70+,I,0.00011062466960406449
179,S08000022,70+,H,0.011214867602407346
179,S08000022,70+,R,51329.977441072566
179,S08000022,70+,D,586.6533329798748
179,S08000022,"[17,70)",S,48331.58048553865
179,S08000022,"[17,70)",E,0.01662129914198423
179,S08000022,"[17,70)",A,0.09095218565982105
179,S08000022,"[17,70)",I,0.008490302608479995
179,S08000022,"[17,70)",H,0.16035802101313937
179,S08000022,"[17,70)",R,163804.06907749307
179,S08000022,"[17,70)",D,1872.0740151600164
179,S08000022,"[0,17)",S,254.157291652836
179,S08000022,"[0,17)",E,0.00031284447534845483
179,S08000022,"[0,17)",A,0.0017130979827329085
179,S08000022,"[0,17)",I,0.0001599834267612653
179,S08000022,"[0,17)",H,0.013029514785712364
179,S08000022,"[0,17)",R,54830.17068366966
179,S08000022,"[0,17)",D,626.656809236836
179,S08000024,70+,S,25.593705571186412
179,S08000024,70+,E,5.866030255339504e-05
179,S08000024,70+,A,0.0003263035302352092
179,S08000024,70+,I,3.0666668986572926e-05
179,S08000024,70+,H,0.015908252363973835
179,S08000024,70+,R,102090.58796870038
179,S08000024,70+,D,1166.8020018456282
179,S08000024,"[17,70)",S,129591.821496921
179,S08000024,"[17,70)",E,0.05564245186859464
179,S08000024,"[17,70)",A,0.30875711385402643
179,S08000024,"[17,70)",I,0.028962356724556337
179,S08000024,"[17,70)",H,0.5220880633519464
179,S08000024,"[17,70)",R,499942.563603457
179,S08000024,"[17,70)",D,5713.699449636786
179,S08000024,"[0,17)",S,666.723221823649
179,S08000024,"[0,17)",E,0.000990298420349485
179,S08000024,"[0,17)",A,0.005488531322811072
179,S08000024,"[0,17)",I,0.0005147058654559651
179,S08000024,"[0,17)",H,0.03900559768478892
179,S08000024,"[0,17)",R,156779.39186517338
179,S08000024,"[0,17)",D,1791.838913869826
179,S08000025,70+,S,16.446180243826596
179,S08000025,70+,E,4.5813546432530554e-05
179,S08000025,70+,A,0.00024624663741355
179,S08000025,70+,I,2.2839189700604552e-05
179,S08000025,70+,H,0.001466994189284465
179,S08000025,70+,R,3651.8155017180343
179,S08000025,70+,D,41.736536144576775
179,S08000025,"[17,70)",S,3682.8115329644443
179,S08000025,"[17,70)",E,0.0025353046400126587
179,S08000025,"[17,70)",A,0.013615299898547421
179,S08000025,"[17,70)",I,0.001262101750998646
179,S08000025,"[17,70)",H,0.019069413358152057
179,S08000025,"[17,70)",R,10899.586989511336
179,S08000025,"[17,70)",D,124.5649954045622
179,S08000025,"[0,17)",S,18.345900933520863
179,S08000025,"[0,17)",E,5.008892027727177e-05
179,S08000025,"[0,17)",A,0.0002692148794341211
179,S08000025,"[0,17)",I,2.4968821834174345e-05
179,S08000025,"[0,17)",H,0.0015250520662720116
179,S08000025,"[0,17)",R,3712.22528537382
179,S08000025,"[0,17)",D,42.42694436797362
179,S08000026,70+,S,3.774525925046129
179,S08000026,70+,E,9.683123825912869e-06
179,S08000026,70+,A,5.1620564698557565e-05
179,S08000026,70+,I,4.77321811840135e-06
179,S08000026,70+,H,0.0006518461007787989
179,S08000026,70+,R,3128.4692833023687
179,S08000026,70+,D,35.75547284957931
179,S08000026,"[17,70)",S,3718.6554145877335
179,S08000026,"[17,70)",E,0.0017701128821168211
179,S08000026,"[17,70)",A,0.009427010883302143
179,S08000026,"[17,70)",I,0.0008711239711537911
179,S08000026,"[17,70)",H,0.01372811901060428
179,S08000026,"[17,70)",R,11523.61938600484
179,S08000026,"[17,70)",D,131.69940304066685
179,S08000026,"[0,17)",S,39.01236495596656
179,S08000026,"[0,17)",E,6.245202011016797e-05
179,S08000026,"[0,17)",A,0.0003326899018183706
179,S08000026,"[0,17)",I,3.0749518694308425e-05
179,S08000026,"[0,17)",H,0.0014096515620459662
179,S08000026,"[0,17)",R,4359.16483921849
179,S08000026,"[0,17)",D,49.82096028254219
179,S08000028,70+,S,31.855678886119396
179,S08000028,70+,E,8.725813972024569e-05
179,S08000028,70+,A,0.0004834847515179179
179,S08000028,70+,I,4.535752996295165e-05
179,S08000028,70+,H,0.0026400673053810523
179,S08000028,70+,R,4790.392054520632
179,S08000028,70+,D,54.74901042552304
179,S08000028,"[17,70)",S,4161.047219393568
179,S08000028,"[17,70)",E,0.00317527986476231
179,S08000028,"[17,70)",A,0.01756234413006208
179,S08000028,"[17,70)",I,0.0016459089888271427
179,S08000028,"[17,70)",H,0.026644931228406152
179,S08000028,"[17,70)",R,13056.688096915354
179,S08000028,"[17,70)",D,149.21565522687
179,S08000028,"[0,17)",S,21.67288042854503
179,S08000028,"[0,17)",E,6.360641825003056e-05
179,S08000028,"[0,17)",A,0.00035254006321203325
179,S08000028,"[0,17)",I,3.3078843783801406e-05
179,S08000028,"[0,17)",H,0.002296027191893175
179,S08000028,"[0,17)",R,4512.748450639568
179,S08000028,"[0,17)",D,51.57592367937228
179,S08000029,70+,S,80.33533924691353
179,S08000029,70+,E,0.00014790367779375367
179,S08000029,70+,A,0.0008285106686405104
179,S08000029,70+,I,7.80545140984972e-05
179,S08000029,70+,H,0.01362448439654254
179,S08000029,70+,R,52941.57841327048
179,S08000029,70+,D,605.0715685294217
179,S08000029,"[17,70)",S,55118.92145215145
179,S08000029,"[17,70)",E,0.023341847764048542
179,S08000029,"[17,70)",A,0.13036896237932474
179,S08000029,"[17,70)",I,0.012262127228683589
179,S08000029,"[17,70)",H,0.23672649436432194
179,S08000029,"[17,70)",R,192810.11930850637
179,S08000029,"[17,70)",D,2203.5565399105267
179,S08000029,"[0,17)",S,396.5833099886414
179,S08000029,"[0,17)",E,0.0005750373731668768
179,S08000029,"[0,17)",A,0.0032168006178380265
179,S08000029,"[0,17)",I,0.00030282240650848384
179,S08000029,"[0,17)",H,0.022745057426096685
179,S08000029,"[0,17)",R,66987.78587168726
179,S08000029,"[0,17)",D,765.6039786063087
179,S08000030,70+,S,140.7339052573926
179,S08000030,70+,E,0.00025011466591484417
179,S08000030,70+,A,0.0013882660659985339
179,S08000030,70+,I,0.00013032594259908644
179,S08000030,70+,H,0.016935599471285312
179,S08000030,70+,R,62851.91052975817
179,S08000030,70+,D,718.3368606782799
179,S08000030,"[17,70)",S,62448.26683967089
179,S08000030,"[17,70)",E,0.0271602598742952
179,S08000030,"[17,70)",A,0.1504631871352754
179,S08000030,"[17,70)",I,0.014109861070245812
179,S08000030,"[17,70)",H,0.26636286514356106
179,S08000030,"[17,70)",R,215633.87485340686
179,S08000030,"[17,70)",D,2464.400210749105
179,S08000030,"[0,17)",S,311.70825861523036
179,S08000030,"[0,17)",E,0.0004919443056079831
179,S08000030,"[0,17)",A,0.002729126042116846
179,S08000030,"[0,17)",I,0.00025612510663391215
179,S08000030,"[0,17)",H,0.021951158507471605
179,S08000030,"[0,17)",R,70702.20930117999
179,S08000030,"[0,17)",D,808.057011850843
179,S08000031,70+,S,26.369871140254354
179,S08000031,70+,E,4.610561351356096e-05
179,S08000031,70+,A,0.0002642740540964428
179,S08000031,70+,I,2.513747618212996e-05
179,S08000031,70+,H,0.021593671445075256
179,S08000031,70+,R,135737.25575490494
179,S08000031,70+,D,1551.3524447662835
179,S08000031,"[17,70)",S,140129.0139246333
179,S08000031,"[17,70)",E,0.05316945143271063
179,S08000031,"[17,70)",A,0.3018463617097248
179,S08000031,"[17,70)",I,0.028561627109927126
179,S08000031,"[17,70)",H,0.6375060642551589
179,S08000031,"[17,70)",R,681653.5116409004
179,S08000031,"[17,70)",D,7790.453350962103
179,S08000031,"[0,17)",S,639.7547014979026
179,S08000031,"[0,17)",E,0.0007495213329836026
179,S08000031,"[0,17)",A,0.004265776611224037
179,S08000031,"[0,17)",I,0.0004041535705362906
179,S08000031,"[0,17)",H,0.04870701772818005
179,S08000031,"[0,17)",R,205107.01265944957
179,S08000031,"[0,17)",D,2344.17851258341
179,S08000032,70+,S,38.45734228906307
179,S08000032,70+,E,6.366136407734218e-05
179,S08000032,70+,A,0.0003665412163925985
179,S08000032,70+,I,3.491267067305383e-05
179,S08000032,70+,H,0.017113399018874178
179,S08000032,70+,R,82086.35494359853
179,S08000032,70+,D,938.1701355981247
179,S08000032,"[17,70)",S,87800.46557120493
179,S08000032,"[17,70)",E,0.03096392084897016
179,S08000032,"[17,70)",A,0.17671175409813245
179,S08000032,"[17,70)",I,0.01675441687066154
179,S08000032,"[17,70)",H,0.37643929887996597
179,S08000032,"[17,70)",R,358946.6361648485
179,S08000032,"[17,70)",D,4102.297394555622
179,S08000032,"[0,17)",S,708.5226561084553
179,S08000032,"[0,17)",E,0.0007831041457822227
179,S08000032,"[0,17)",A,0.004483883914651569
179,S08000032,"[0,17)",I,0.0004257848375668867
179,S08000032,"[0,17)",H,0.038861720636718625
179,S08000032,"[0,17)",R,123170.71242496533
179,S08000032,"[0,17)",D,1407.7203644326553
180,S08000015,70+,S,172.3866541573763
180,S08000015,70+,E,0.00038162039873958816
180,S08000015,70+,A,0.002154029711744452
180,S08000015,70+,I,0.0002034808773241309
180,S08000015,70+,H,0.02235947583807675
180,S08000015,70+,R,57849.427759053826
180,S08000015,70+,D,661.1604881819841
180,S08000015,"[17,70)",S,56662.02597631983
180,S08000015,"[17,70)",E,0.030777816930607035
180,S08000015,"[17,70)",A,0.17327706255962227
180,S08000015,"[17,70)",I,0.016344449950304454
180,S08000015,"[17,70)",H,0.3000789424208376
180,S08000015,"[17,70)",R,186881.6806248396
180,S08000015,"[17,70)",D,2135.7729205687874
180,S08000015,"[0,17)",S,343.4835696952367
180,S08000015,"[0,17)",E,0.0006829991804075392
180,S08000015,"[0,17)",A,0.003852464411136123
180,S08000015,"[0,17)",I,0.00036378030844906194
180,S08000015,"[0,17)",H,0.02816016767113702
180,S08000015,"[0,17)",R,64229.4075548591
180,S08000015,"[0,17)",D,734.0758160341087
180,S08000016,70+,S,96.96382543013486
180,S08000016,70+,E,0.00020479331396353533
180,S08000016,70+,A,0.0011604969523637682
180,S08000016,70+,I,0.00010978049930723627
180,S08000016,70+,H,0.008915148114295819
180,S08000016,70+,R,19702.842747773542
180,S08000016,70+,D,225.18303657745508
180,S08000016,"[17,70)",S,17213.410583098812
180,S08000016,"[17,70)",E,0.009880097702202212
180,S08000016,"[17,70)",A,0.05583848412171924
180,S08000016,"[17,70)",I,0.005274658627775597
180,S08000016,"[17,70)",H,0.09644523664023516
180,S08000016,"[17,70)",R,57141.38496366895
180,S08000016,"[17,70)",D,653.0370147551956
180,S08000016,"[0,17)",S,103.57097034028492
180,S08000016,"[0,17)",E,0.00021640361949298574
180,S08000016,"[0,17)",A,0.0012262083936093
180,S08000016,"[0,17)",I,0.00011599240264837202
180,S08000016,"[0,17)",H,0.009122962211280292
180,S08000016,"[0,17)",R,19905.91446111071
180,S08000016,"[0,17)",D,227.50388698236875
180,S08000017,70+,S,176.01049685298065
180,S08000017,70+,E,0.0006536767758614655
180,S08000017,70+,A,0.0036498609537526966
180,S08000017,70+,I,0.0003434444017942076
180,S08000017,70+,H,0.018880289565132033
180,S08000017,70+,R,26569.309211650583
180,S08000017,70+,D,303.6567642247503
180,S08000017,"[17,70)",S,23061.28861013802
180,S08000017,"[17,70)",E,0.024052950472705423
180,S08000017,"[17,70)",A,0.13391684125652606
180,S08000017,"[17,70)",I,0.012580436197184559
180,S08000017,"[17,70)",H,0.18697071169685486
180,S08000017,"[17,70)",R,73003.0694645638
180,S08000017,"[17,70)",D,834.2844043585916
180,S08000017,"[0,17)",S,103.57087651785983
180,S08000017,"[0,17)",E,0.00041954378808557757
180,S08000017,"[0,17)",A,0.0023443026000881805
180,S08000017,"[0,17)",I,0.00022068796221197482
180,S08000017,"[0,17)",H,0.015617169389905192
180,S08000017,"[0,17)",R,24458.872888063393
180,S08000017,"[0,17)",D,279.5376337150005
180,S08000019,70+,S,28.548384784853184
180,S08000019,70+,E,3.7484380176952726e-05
180,S08000019,70+,A,0.00021272834261494482
180,S08000019,70+,I,2.014373923962809e-05
180,S08000019,70+,H,0.006968775744681621
180,S08000019,70+,R,40484.74110482049
180,S08000019,70+,D,462.70327126247224
180,S08000019,"[17,70)",S,40296.2526193726
180,S08000019,"[17,70)",E,0.01216545399033024
180,S08000019,"[17,70)",A,0.06868683984163414
180,S08000019,"[17,70)",I,0.006486730503910663
180,S08000019,"[17,70)",H,0.14507708446153772
180,S08000019,"[17,70)",R,167015.7278981243
180,S08000019,"[17,70)",D,1908.78706639415
180,S08000019,"[0,17)",S,253.40968468441812
180,S08000019,"[0,17)",E,0.00024433519817750065
180,S08000019,"[0,17)",A,0.001382998507378602
180,S08000019,"[0,17)",I,0.00013076850798426912
180,S08000019,"[0,17)",H,0.013115205806290862
180,S08000019,"[0,17)",R,54991.079612996655
180,S08000019,"[0,17)",D,628.4958290109151
180,S08000020,70+,S,65.91254570445054
180,S08000020,70+,E,0.00020097842952675923
180,S08000020,70+,A,0.0010389345524297795
180,S08000020,70+,I,9.49297980816117e-05
180,S08000020,70+,H,0.013163040330199407
180,S08000020,70+,R,73230.12042139393
180,S08000020,70+,D,836.9525350185168
180,S08000020,"[17,70)",S,105308.87695290914
180,S08000020,"[17,70)",E,0.05992765671560815
180,S08000020,"[17,70)",A,0.3100197867159583
180,S08000020,"[17,70)",I,0.02832811291561585
180,S08000020,"[17,70)",H,0.36767063738639316
180,S08000020,"[17,70)",R,296116.15621361585
180,S08000020,"[17,70)",D,3384.200887281554
180,S08000020,"[0,17)",S,748.4648778232829
180,S08000020,"[0,17)",E,0.0015949746810369004
180,S08000020,"[0,17)",A,0.0082405082079904
180,S08000020,"[0,17)",I,0.0007526666150479377
180,S08000020,"[0,17)",H,0.029829039360634718
180,S08000020,"[0,17)",R,103673.60598249607
180,S08000020,"[0,17)",D,1184.888722491782
180,S08000022,70+,S,164.35643311695435
180,S08000022,70+,E,0.00019053921531717168
180,S08000022,70+,A,0.0010434619980509438
180,S08000022,70+,I,9.745224367913509e-05
180,S08000022,70+,H,0.010098856763311998
180,S08000022,70+,R,51329.9783307432
180,S08000022,70+,D,586.6538058296206
180,S08000022,"[17,70)",S,48331.57536566333
180,S08000022,"[17,70)",E,0.01464387969363532
180,S08000022,"[17,70)",A,0.08013189981846361
180,S08000022,"[17,70)",I,0.007480260805180075
180,S08000022,"[17,70)",H,0.1447424888909452
180,S08000022,"[17,70)",R,163804.0967455206
180,S08000022,"[17,70)",D,1872.0808902868928
180,S08000022,"[0,17)",S,254.15719528695942
180,S08000022,"[0,17)",E,0.0002756257609558538
180,S08000022,"[0,17)",A,0.0015092022711083166
180,S08000022,"[0,17)",I,0.00014093692618988597
180,S08000022,"[0,17)",H,0.011734482486765802
180,S08000022,"[0,17)",R,54830.171785349405
180,S08000022,"[0,17)",D,626.6573591161836
180,S08000024,70+,S,25.593687564886068
180,S08000024,70+,E,5.1618653697682444e-05
180,S08000024,70+,A,0.00028706968396917257
180,S08000024,70+,I,2.6974847766637506e-05
180,S08000024,70+,H,0.014318945127691282
180,S08000024,70+,R,102090.58895732854
180,S08000024,70+,D,1166.8026704982285
180,S08000024,"[17,70)",S,129591.80442616538
180,S08000024,"[17,70)",E,0.04895388055750288
180,S08000024,"[17,70)",A,0.2716912893726731
180,S08000024,"[17,70)",I,0.025487294148377068
180,S08000024,"[17,70)",H,0.4713128936746165
180,S08000024,"[17,70)",R,499942.6562732631
180,S08000024,"[17,70)",D,5713.721855214329
180,S08000024,"[0,17)",S,666.7229178621909
180,S08000024,"[0,17)",E,0.0008714024532079933
180,S08000024,"[0,17)",A,0.004830148077706515
180,S08000024,"[0,17)",I,0.00045297699691487455
180,S08000024,"[0,17)",H,0.03513051585665014
180,S08000024,"[0,17)",R,156779.39523649696
180,S08000024,"[0,17)",D,1791.8405605975765
180,S08000025,70+,S,16.446166064223668
180,S08000025,70+,E,4.0430765041246395e-05
180,S08000025,70+,A,0.00021729843416977112
180,S08000025,70+,I,2.0153315856451964e-05
180,S08000025,70+,H,0.0013214253102461979
180,S08000025,70+,R,3651.8156364927695
180,S08000025,70+,D,41.736598135179314
180,S08000025,"[17,70)",S,3682.810748306252
180,S08000025,"[17,70)",E,0.002237387749371429
180,S08000025,"[17,70)",A,0.012015660899818986
180,S08000025,"[17,70)",I,0.0011138295811704768
180,S08000025,"[17,70)",H,0.017224946059011273
180,S08000025,"[17,70)",R,10899.590842724854
180,S08000025,"[17,70)",D,124.56581714460226
180,S08000025,"[0,17)",S,18.34588543066343
180,S08000025,"[0,17)",E,4.420380875095708e-05
180,S08000025,"[0,17)",A,0.00023756751714399435
180,S08000025,"[0,17)",I,2.2032643753749e-05
180,S08000025,"[0,17)",H,0.0013737828163256033
180,S08000025,"[0,17)",R,3712.2254281504047
180,S08000025,"[0,17)",D,42.42700883214596
180,S08000026,70+,S,3.774522921598034
180,S08000026,70+,E,8.551878048748569e-06
180,S08000026,70+,A,4.5586007326606566e-05
180,S08000026,70+,I,4.214981263890487e-06
180,S08000026,70+,H,0.0005868977649977797
180,S08000026,70+,R,3128.469331521898
180,S08000026,70+,D,35.755500305873696
180,S08000026,"[17,70)",S,3718.654865574959
180,S08000026,"[17,70)",E,0.001563287456900348
180,S08000026,"[17,70)",A,0.008325727939955502
180,S08000026,"[17,70)",I,0.0007693651750740932
180,S08000026,"[17,70)",H,0.012398427746115983
180,S08000026,"[17,70)",R,11523.622083621507
180,S08000026,"[17,70)",D,131.69999399521075
180,S08000026,"[0,17)",S,39.012345585046454
180,S08000026,"[0,17)",E,5.515592758167793e-05
180,S08000026,"[0,17)",A,0.0002938170037471934
180,S08000026,"[0,17)",I,2.7156168591008557e-05
180,S08000026,"[0,17)",H,0.001270208507016737
180,S08000026,"[0,17)",R,4359.164988082072
180,S08000026,"[0,17)",D,49.821019995274874
180,S08000028,70+,S,31.85565208100871
180,S08000028,70+,E,7.680402475644122e-05
180,S08000028,70+,A,0.00042549748112943273
